Gene	GSM410666	GSM410667	GSM410668	GSM410669	GSM410670	GSM410671	GSM410672	GSM410673	GSM410674	GSM410675	GSM410676	GSM410677
"2810"	6.442427314	6.628213433	6.542414885	6.50123996	6.516232448	6.746946528	6.582539272	6.597396842	6.33325356	6.806330358	6.672319971	6.545814463
"2932"	8.216363024	8.136264135	8.049108709	8.11961831	8.026511892	8.553313118	8.435685497	8.41151583	8.413376386	8.428957196	8.437026487	8.454637597
"29882"	8.094133552	7.974310217	8.195730435	8.282719288	8.184893471	8.037169701	8.194816548	8.263224457	8.258455564	8.172002731	8.168708281	7.938611176
"29945"	8.693793277	8.626555856	8.815202639	8.674104897	8.488142183	8.545783041	8.484248618	8.482846333	8.41326135	8.421984359	8.351691588	8.358490864
"3065"	10.86785585	10.83699566	10.8321736	10.67025376	10.63824723	10.75324213	11.4165136	11.27582745	11.29407235	11.26475774	11.32609324	11.26764727
"3066"	10.44780834	10.40948259	10.3513783	10.46188591	10.44527708	10.43274204	10.04501914	10.0280013	10.02181667	10.14957664	10.15739395	9.937811576
"4085"	9.11714675	9.003887127	8.866234253	9.359577613	9.286854949	9.168681285	8.791550553	8.43792803	8.478110257	8.782595593	8.945997095	8.726546599
"4087"	8.765198523	8.718494596	8.90660186	8.974585565	8.934061706	8.835658931	8.617806027	8.551243397	8.645565008	8.755038855	8.706662631	8.730957805
"4088"	7.387933292	7.404741059	7.280511577	7.391024151	7.442943597	7.590521317	7.626122067	7.504873653	7.567992339	7.723685902	7.700684828	7.930266158
"4089"	3.315598214	3.360914275	3.14875893	3.102710799	3.276419879	3.399128869	3.436486416	3.714857265	3.582907742	3.33906891	3.303776073	3.313377173
"4171"	9.543361239	9.453843157	9.591966612	9.442877519	9.411858587	9.180390455	8.974556696	8.720308065	8.721538961	9.008923975	8.96873625	8.885499229
"4172"	9.701320325	9.616204734	9.723072902	9.799144622	9.796904836	9.636164081	9.683730777	9.689039963	9.644759199	9.948448316	9.82823231	9.67032393
"4173"	7.892429913	7.781212372	8.001892701	7.817629459	7.839605267	8.397059908	7.513362345	7.466336163	7.597530107	7.660912715	7.558326848	7.568884667
"4174"	8.542221154	8.632195484	8.772800279	8.695338981	8.390898278	8.239259297	8.156509371	8.247065005	8.207685765	8.45071085	8.383446828	8.349849281
"4175"	10.1242499	10.11621184	10.08974907	10.1350596	10.09737571	10.18469351	9.918189662	9.734051417	9.84507691	10.02403702	10.05730275	9.988537728
"4176"	9.249494465	9.127006656	9.40674358	9.357480006	9.360340754	9.020388724	8.762993574	8.655697634	8.659433267	8.83891445	8.969581623	8.771838826
"4193"	5.609116725	5.879168977	5.499803053	5.741993523	5.865893195	5.781161858	5.42003697	5.383215281	5.469722364	5.559142767	5.640179895	5.507577315
"4609"	10.91338739	11.0674593	11.09839357	10.8893907	11.02714033	10.81080884	10.32020387	10.37523449	10.19028151	10.33938663	10.43768058	10.35736591
"4616"	10.02879571	10.08182305	10.10371595	9.788766624	9.82874442	9.721771091	8.449864301	8.202310152	8.173227793	7.899368799	7.952138805	8.080540786
"472"	5.366079708	5.294624903	5.332563477	5.542530707	5.299211292	5.344253665	5.3928025	5.523199772	5.571689915	5.557202731	5.341612193	5.711265038
"4998"	6.157355117	6.228392817	6.671928105	6.13286143	6.65823109	6.075898506	6.098809395	6.108705709	6.165739538	6.284923253	6.327546502	6.223226554
"4999"	7.866130547	7.869582351	7.813125035	7.888647558	7.789036493	7.88428268	7.863254289	7.670387086	7.82659284	7.941896815	7.829685489	7.791262444
"5000"	8.902438133	8.706148866	8.67969359	8.808550653	8.759396123	8.678392942	8.523003129	8.425918222	8.522249967	8.540194162	8.633838235	8.672570768
"5001"	8.132258736	7.685942414	7.654956539	8.040809037	7.853085492	8.045157867	8.351691588	8.290944731	8.357474744	8.346017391	8.360788884	8.474510647
"5111"	10.80243567	10.70064102	10.76139574	10.96952437	10.81370942	10.83397237	10.44814295	10.25163176	10.45810486	10.58198868	10.64969023	10.53234258
"51343"	6.300588746	6.143242084	6.069322898	6.305049448	5.763284194	6.047107496	5.96457198	5.682377304	5.876955355	5.791895477	5.838170679	5.750715335
"51433"	10.06157832	10.13343789	10.13645788	10.13333023	10.06236122	10.05342689	10.00717823	9.975197527	9.855456746	9.805687916	9.894633864	9.963080043
"51434"	5.996163504	5.921247766	6.03917671	5.910027703	5.874836325	6.407589038	6.098766474	5.661360408	6.157401014	5.716922867	5.732902171	6.303695313
"51529"	5.427022723	5.329981137	5.387686784	5.270273528	5.233423947	5.228017279	5.35621076	5.400875304	5.631390549	5.44357787	5.715719043	5.646208907
"5347"	7.871992512	7.840014095	8.291855243	8.237844394	8.232157308	7.933466356	7.609049398	7.310926434	7.453076799	7.719237511	7.60681519	7.55953018
"545"	6.100744731	6.26822836	6.463677331	6.31010043	6.258348357	6.266664106	5.858510893	6.058016804	6.311389152	6.256274312	6.004273975	6.335834682
"5591"	8.394753921	8.263386983	8.277495944	8.663779521	8.567617489	8.599074424	8.270179543	8.000020104	8.409936752	8.496557525	8.489389215	8.352778253
